speech_id,keybert_keywords
CREC-2023-11-08-pt1-PgH5550-5-330,"['rise perplexion', 'objection', 'presume']"
CREC-2023-11-08-pt1-PgH5550-5-332,"['ask gentlewoman', 'question', 'yield question']"
CREC-2023-11-08-pt1-PgH5550-5-333,['time']
CREC-2023-11-08-pt1-PgH5550-5-334,"['ask yield', 'yield', 'ask']"
CREC-2023-11-08-pt1-PgH5550-5-335,"['reserved free', 'free speak', 'speak']"
CREC-2023-11-08-pt1-PgH5550-5-336,"['asking yield', 'asking', 'question']"
CREC-2023-11-08-pt1-PgH5550-5-337,"['sure ask', 'ask question', 'question']"
CREC-2023-11-08-pt1-PgH5550-5-338,"['funds used', 'purposes', 'opposed']"
CREC-2023-11-08-pt1-PgH5550-5-339,"['couldn', 'hear', 'sorry', 'gentleman', 'precautionary']"
CREC-2023-11-08-pt1-PgH5550-5-340,"['precautionary', 'precautionary asking', 'asking']"
CREC-2023-11-08-pt1-PgH5550-5-341,"['aliens', 'influx', 'illegal', 'policies', 'sanctuary']"
CREC-2023-11-08-pt1-PgH5550-5-342,['understand']
CREC-2023-11-08-pt1-PgH5550-5-343,"['constitution', 'protected']"
CREC-2023-11-08-pt1-PgH5550-5-344,"['objective', 'spent', 'funds']"
CREC-2023-11-08-pt1-PgH5550-5-345,['precautionary']
CREC-2023-11-08-pt1-PgH5550-5-346,"['funds spent', 'spent objective', 'objective']"
CREC-2023-11-08-pt1-PgH5550-5-347,"['illegal', 'aliens', 'funds']"
CREC-2023-11-08-pt1-PgH5550-5-348,"['yield', 'boebert', 'reclaiming']"
CREC-2023-11-08-pt1-PgH5550-5-349,"['funds', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-350,"['raise', 'womack', 'sanctuary']"
CREC-2023-11-08-pt1-PgH5550-5-352,"['biden', 'illegally', 'balance', 'sanctuary']"
CREC-2023-11-08-pt1-PgH5550-5-353,"['gentlewoman', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-357,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-361,"['subpoenas', 'armed', 'executive', 'joe', 'tax']"
CREC-2023-11-08-pt1-PgH5550-5-362,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-364,"['members', 'eliminating', 'treasury', 'insurrection', 'debate']"
CREC-2023-11-08-pt1-PgH5550-5-365,"['conservative', 'tax', 'subpoenas', 'whistleblowers']"
CREC-2023-11-08-pt1-PgH5550-5-369,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-373,"['agendas', 'chairman', 'gensler', 'securities', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-374,"['opposition amendment', 'time opposition', 'claim time']"
CREC-2023-11-08-pt1-PgH5550-5-376,"['amendments amendments', 'speaker yield']"
CREC-2023-11-08-pt1-PgH5550-5-377,"['friend', 'yield', 'mentor', 'arkansas', 'womack']"
CREC-2023-11-08-pt1-PgH5550-5-378,"['yielding', 'tennessee', 'rulemaking', 'disclosures', 'holman']"
CREC-2023-11-08-pt1-PgH5550-5-380,"['additional', 'yield', 'gentleman', 'seconds', 'arkansas']"
CREC-2023-11-08-pt1-PgH5550-5-381,"['tennessee', 'defining', 'breakneck', 'proposed', 'chairman']"
CREC-2023-11-08-pt1-PgH5550-5-382,"['yield', 'thank', 'mentor', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-385,"['recorded vote', 'vote', 'demand']"
CREC-2023-11-08-pt1-PgH5550-5-388,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-392,"['mitigate', 'disclosures', 'agencies', 'constitutional', 'appropriations']"
CREC-2023-11-08-pt1-PgH5550-5-393,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-11-08-pt1-PgH5550-5-395,"['ought', 'rulemaking']"
CREC-2023-11-08-pt1-PgH5550-5-396,"['transparency', 'harmful', 'constitution']"
CREC-2023-11-08-pt1-PgH5550-5-398,"['mr', 'yield', 'georgia', 'minute', 'carter']"
CREC-2023-11-08-pt1-PgH5550-5-399,"['overreach', 'wasteful', 'economy', 'colleagues', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-400,"['balance time', 'yield', 'time']"
CREC-2023-11-08-pt1-PgH5550-5-401,"['harmful', 'republican', 'balance', 'ought', 'rulemaking']"
CREC-2023-11-08-pt1-PgH5550-5-405,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-409,"['2020', 'amendment', 'crossings', 'secure', 'fentanyl']"
CREC-2023-11-08-pt1-PgH5550-5-410,"['rise', 'hope', 'opposition', 'chairman', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-412,['offices']
CREC-2023-11-08-pt1-PgH5550-5-413,"['balance', 'think', 'border', 'facts', 'czar']"
CREC-2023-11-08-pt1-PgH5550-5-414,"['yield', 'consume', 'arkansas', 'womack', 'chairman']"
CREC-2023-11-08-pt1-PgH5550-5-415,"['funded', 'eliminating', 'border', 'debates', 'vice']"
CREC-2023-11-08-pt1-PgH5550-5-416,"['balance time', 'yield', 'time']"
CREC-2023-11-08-pt1-PgH5550-5-417,"['border', 'businessman', 'amendment', 'kamala']"
CREC-2023-11-08-pt1-PgH5550-5-420,"['recorded vote', 'vote', 'demand']"
CREC-2023-11-08-pt1-PgH5550-5-423,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-427,"['euro', 'appropriations', 'beijing', 'imf', 'treasury']"
CREC-2023-11-08-pt1-PgH5550-5-428,"['rise', 'position', 'opposition', 'treasury']"
CREC-2023-11-08-pt1-PgH5550-5-430,"['flexibility', 'oppose', 'sdr', 'imf', 'currencies']"
CREC-2023-11-08-pt1-PgH5550-5-431,"['decrease', 'flexibility', 'rmb']"
CREC-2023-11-08-pt1-PgH5550-5-432,"['balance time', 'yield', 'time']"
CREC-2023-11-08-pt1-PgH5550-5-433,"['chinese', 'rmb', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-437,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-441,"['prohibits', 'asset', 'digital', 'accountability', 'federal']"
CREC-2023-11-08-pt1-PgH5550-5-442,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-11-08-pt1-PgH5550-5-444,"['services', 'conference', 'regulatory', 'bankman', 'cryptocurrency']"
CREC-2023-11-08-pt1-PgH5550-5-445,"['digital', 'maryland', 'bipartisan']"
CREC-2023-11-08-pt1-PgH5550-5-447,"['urge support', 'support', 'urge']"
CREC-2023-11-08-pt1-PgH5550-5-448,"['balance time', 'yield', 'time']"
CREC-2023-11-08-pt1-PgH5550-5-452,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-456,"['sec', 'emissions', 'amendment', 'agribusinesses', 'publicly']"
CREC-2023-11-08-pt1-PgH5550-5-457,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-11-08-pt1-PgH5550-5-459,"['enhancement', '550', 'climate', 'enforce']"
CREC-2023-11-08-pt1-PgH5550-5-460,"['gentleman yield', 'yield', 'gentleman']"
CREC-2023-11-08-pt1-PgH5550-5-461,"['yield gentleman', 'gentleman', 'yield']"
CREC-2023-11-08-pt1-PgH5550-5-462,"['duplicative twice', 'twice nice', 'nice proceed']"
CREC-2023-11-08-pt1-PgH5550-5-463,"['half', 'reserve', 'mr', 'articulate', 'speaker']"
CREC-2023-11-08-pt1-PgH5550-5-464,"['arkansas', 'farmers', 'duplicative']"
CREC-2023-11-08-pt1-PgH5550-5-465,"['encourage', 'amendment', 'farmer', 'emissions']"
CREC-2023-11-08-pt1-PgH5550-5-466,"['say', 'integrity', 'standing', 'gensler', 'administrations']"
CREC-2023-11-08-pt1-PgH5550-5-467,"['time remaining', 'remaining', 'inquire']"
CREC-2023-11-08-pt1-PgH5550-5-469,"['said', 'yield', 'national', 'security', 'farmers']"
CREC-2023-11-08-pt1-PgH5550-5-473,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-477,"['regulators', 'fio', 'treasury', 'subpoena', 'repeal']"
CREC-2023-11-08-pt1-PgH5550-5-478,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-11-08-pt1-PgH5550-5-480,['agencies']
CREC-2023-11-08-pt1-PgH5550-5-481,['data']
CREC-2023-11-08-pt1-PgH5550-5-485,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-489,"['competition', 'prohibit', 'substantive', 'epa', 'ftc']"
CREC-2023-11-08-pt1-PgH5550-5-490,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-492,"['imposing', 'employees', 'ftc', 'competitiveness', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-493,['agencies']
CREC-2023-11-08-pt1-PgH5550-5-494,"['unfair', 'biden', 'innovation', 'notion', 'ftc']"
CREC-2023-11-08-pt1-PgH5550-5-495,"['controversial', 'paint', 'goods', 'administer', 'ftc']"
CREC-2023-11-08-pt1-PgH5550-5-496,"['yield', 'simply', 'balance', 'aye', 'vote']"
CREC-2023-11-08-pt1-PgH5550-5-507,"['grothman', 'rollcall', 'aye', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-517,"['rollcall', 'harshbarger', 'absent', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-581,"['rollcall', 'burchett', 'aye', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-601,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-605,"['imposing', 'inflation', 'amendment', 'competitors', 'ftc']"
CREC-2023-11-08-pt1-PgH5550-5-606,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-608,"['prevent', 'unfair', 'consumers', '2022', 'ftc']"
CREC-2023-11-08-pt1-PgH5550-5-609,"['precedent', 'ftc']"
CREC-2023-11-08-pt1-PgH5550-5-610,"['oppose', 'balance time', 'yield']"
CREC-2023-11-08-pt1-PgH5550-5-611,"['yield', 'simply', 'balance', 'aye', 'vote']"
CREC-2023-11-08-pt1-PgH5550-5-615,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-619,"['funds', 'covid', 'aye', 'terminate', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-620,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-622,"['doj', 'early', 'exemption', 'ftc', 'termination']"
CREC-2023-11-08-pt1-PgH5550-5-623,"['yield', 'simply', 'balance', 'aye', 'vote']"
CREC-2023-11-08-pt1-PgH5550-5-624,"['yield', 'time', 'balance', 'oppose', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-628,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-632,"['2023', 'omb', 'nonpartisan', 'circular', 'regulations']"
CREC-2023-11-08-pt1-PgH5550-5-633,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-635,"['revisions', 'circular', 'omb', 'climate', 'federal']"
CREC-2023-11-08-pt1-PgH5550-5-636,"['balance', 'cost']"
CREC-2023-11-08-pt1-PgH5550-5-637,"['yield', 'time', 'balance', 'oppose', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-638,"['benefits', 'revisions', 'circular', 'biden']"
CREC-2023-11-08-pt1-PgH5550-5-642,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-646,"['enforcing', 'department', 'trillion', 'finances', 'agendas']"
CREC-2023-11-08-pt1-PgH5550-5-647,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-649,"['urge', 'negotiations', 'climate', 'mitigation', 'treasury']"
CREC-2023-11-08-pt1-PgH5550-5-650,"['department', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-651,"['yield', 'time', 'balance', 'oppose', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-652,"['introduce', 'yield', 'balance', 'aspects', 'agency']"
CREC-2023-11-08-pt1-PgH5550-5-656,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-660,"['criminal', 'briefings', 'amendment', 'pentagon', 'bureaus']"
CREC-2023-11-08-pt1-PgH5550-5-661,"['opposition amendment', 'time opposition', 'claim time']"
CREC-2023-11-08-pt1-PgH5550-5-663,"['mr', 'yield', 'arkansas', 'womack', 'minute']"
CREC-2023-11-08-pt1-PgH5550-5-664,"['disrepair', 'headquarters', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-666,"['additional', 'yield', 'gentleman', 'seconds', 'arkansas']"
CREC-2023-11-08-pt1-PgH5550-5-667,"['today', 'gsa', 'stakeholder', 'crumbling', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-668,"['headquarters', 'edgar', 'crumbling', 'liberties']"
CREC-2023-11-08-pt1-PgH5550-5-669,"['yield', 'consume', 'time', 'maryland', 'hoyer']"
CREC-2023-11-08-pt1-PgH5550-5-670,"['dangerous', 'judgment', 'build', 'constitution', 'occupants']"
CREC-2023-11-08-pt1-PgH5550-5-671,"['maryland', 'colloquy', 'reforms', 'hoyer']"
CREC-2023-11-08-pt1-PgH5550-5-672,"['gentleman', 'disagree', 'misinterpretation']"
CREC-2023-11-08-pt1-PgH5550-5-673,"['views', 'clarification', 'fbi']"
CREC-2023-11-08-pt1-PgH5550-5-674,"['say', 'decade', 'delay', 'facilities']"
CREC-2023-11-08-pt1-PgH5550-5-675,"['nadler', 'lofgren', 'distinction', 'reclaiming', 'fbi']"
CREC-2023-11-08-pt1-PgH5550-5-676,"['argued', 'statesmen', 'stand', 'bipartisan']"
CREC-2023-11-08-pt1-PgH5550-5-679,"['recorded vote', 'vote', 'demand']"
CREC-2023-11-08-pt1-PgH5550-5-682,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-686,"['federal', 'enforcing', 'vaccines', 'pandemic', 'liberties']"
CREC-2023-11-08-pt1-PgH5550-5-687,"['opposition amendment', 'time opposition', 'claim time']"
CREC-2023-11-08-pt1-PgH5550-5-689,"['vote', 'prohibit', 'residents', 'vaccine', 'columbia']"
CREC-2023-11-08-pt1-PgH5550-5-690,"['safeguard', 'washington', 'pandemic', 'mandates', 'vaccines']"
CREC-2023-11-08-pt1-PgH5550-5-691,"['balance time', 'yield', 'time']"
CREC-2023-11-08-pt1-PgH5550-5-695,"['mr', 'gooden', 'desk', 'texas', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-699,"['visitors', 'lobbying', 'logs', 'secretive', 'biden']"
CREC-2023-11-08-pt1-PgH5550-5-700,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-702,"['voluntary', 'funds']"
CREC-2023-11-08-pt1-PgH5550-5-703,"['delaware', 'omitted', 'logs']"
CREC-2023-11-08-pt1-PgH5550-5-704,"['does', 'yield', 'balance', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-705,"['balance time', 'yield', 'time']"
CREC-2023-11-08-pt1-PgH5550-5-709,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-713,"['vote', 'bureaucrats', 'cost', 'billions', 'compliance']"
CREC-2023-11-08-pt1-PgH5550-5-714,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-716,"['promulgates', 'budget', 'significant', 'block', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-717,"['implementing', 'let', 'families', 'cost', 'bureaucrat']"
CREC-2023-11-08-pt1-PgH5550-5-718,"['yield', 'time', 'balance', 'oppose', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-719,"['paygo', 'opposed', 'regulation']"
CREC-2023-11-08-pt1-PgH5550-5-724,"['strike word', 'strike', 'word']"
CREC-2023-11-08-pt1-PgH5550-5-726,"['balance', 'hoping', 'amendment', 'shutdown', 'budget']"
CREC-2023-11-08-pt1-PgH5550-5-728,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-732,"['transgender', 'priorities', 'amendment', 'indoctrination', 'biden']"
CREC-2023-11-08-pt1-PgH5550-5-733,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-735,"['opportunities', 'arkansas', 'prevention', 'addressing', 'subcommittee']"
CREC-2023-11-08-pt1-PgH5550-5-736,"['redundancy', 'secretary']"
CREC-2023-11-08-pt1-PgH5550-5-737,"['yield', 'york', 'distinguished', 'jeffries', 'minute']"
CREC-2023-11-08-pt1-PgH5550-5-738,"['medicare', 'wisconsin', 'maga', 'restricts', 'reproductive']"
CREC-2023-11-08-pt1-PgH5550-5-739,"['council', 'roe', 'hyde']"
CREC-2023-11-08-pt1-PgH5550-5-740,"['heard', 'democrats']"
CREC-2023-11-08-pt1-PgH5550-5-741,"['balance time', 'yield', 'time']"
CREC-2023-11-08-pt1-PgH5550-5-744,"['recorded vote', 'vote', 'demand']"
CREC-2023-11-08-pt1-PgH5550-5-747,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-751,"['imf', 'lavishing', 'reserve', 'sanctions', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-752,"['opposition amendment', 'time opposition', 'claim time']"
CREC-2023-11-08-pt1-PgH5550-5-754,"['special', '2025', 'fiscal', 'imf']"
CREC-2023-11-08-pt1-PgH5550-5-755,"['imf', 'treasury', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-756,"['merits', 'debating']"
CREC-2023-11-08-pt1-PgH5550-5-757,"['time remaining', 'remaining', 'inquire']"
CREC-2023-11-08-pt1-PgH5550-5-759,"['rogue', 'imf', 'yield', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-763,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-767,"['fund', 'terror', 'tehran', 'bipartisan', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-769,"['yield', 'time', 'balance', 'colleagues', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-770,"['opposition amendment', 'time opposition', 'claim time']"
CREC-2023-11-08-pt1-PgH5550-5-772,"['scope', 'unintended', 'licenses', 'treasury', 'oppose']"
CREC-2023-11-08-pt1-PgH5550-5-776,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-780,"['shareholding', 'multilateral', 'china', 'lending', 'imf']"
CREC-2023-11-08-pt1-PgH5550-5-781,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-783,"['doesn', 'imf', 'shareholding', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-784,"['regard', 'iran', 'entities', 'boards', 'fund']"
CREC-2023-11-08-pt1-PgH5550-5-785,"['yield', 'time', 'balance', 'oppose', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-786,"['balance time', 'yield', 'time']"
CREC-2023-11-08-pt1-PgH5550-5-791,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-795,"['2008', 'reserve', 'integrity', 'underwriting', 'risk']"
CREC-2023-11-08-pt1-PgH5550-5-796,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-798,"['strongly', 'rural', 'loan', 'businessowners', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-799,"['accountability', 'investors', 'commonsense', 'federal', 'cfpb']"
CREC-2023-11-08-pt1-PgH5550-5-803,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-807,"['citizens', 'tracked', 'yuan', 'cbdc', 'digital']"
CREC-2023-11-08-pt1-PgH5550-5-808,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-810,"['digital', 'effectiveness', 'cbdcs', 'borrowing', 'sanctions']"
CREC-2023-11-08-pt1-PgH5550-5-811,"['balance time', 'yield', 'time']"
CREC-2023-11-08-pt1-PgH5550-5-812,"['mr', 'yield', 'massachusetts', 'minutes', 'lynch']"
CREC-2023-11-08-pt1-PgH5550-5-813,"['bankman', 'regulatory', 'appropriations', 'crypto', 'currencies']"
CREC-2023-11-08-pt1-PgH5550-5-815,"['additional', 'yield', 'gentleman', 'minute', 'massachusetts']"
CREC-2023-11-08-pt1-PgH5550-5-816,"['exploring', 'risks', 'suppressing', 'amendment', 'currencies']"
CREC-2023-11-08-pt1-PgH5550-5-817,"['yield', 'time', 'balance', 'oppose', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-821,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-825,"['public', 'compliance', 'sec', 'advisers', 'investment']"
CREC-2023-11-08-pt1-PgH5550-5-826,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-828,"['advisers', 'risk', 'private', 'sec', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-829,"['yield', 'balance', 'mr', 'arkansas', 'womack']"
CREC-2023-11-08-pt1-PgH5550-5-830,"['threatened', 'gentleman', 'bureaucratic', 'fund', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-831,"['yield', 'time', 'balance', 'oppose', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-835,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-839,"['emissions', 'minerals', 'delays', 'fiscal', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-843,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-847,"['innovation', 'trading', 'predictive', 'enforce', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-848,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-850,"['rule', 'conflicts', 'disclose', 'broker', 'unbiased']"
CREC-2023-11-08-pt1-PgH5550-5-851,"['broker', 'proposed', 'protect', 'amendment', 'technologies']"
CREC-2023-11-08-pt1-PgH5550-5-852,"['yield', 'time', 'balance', 'opposed', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-853,"['yield', 'balance', 'mr', 'arkansas', 'womack']"
CREC-2023-11-08-pt1-PgH5550-5-854,"['south', 'standards', 'disruption', 'analytics']"
CREC-2023-11-08-pt1-PgH5550-5-855,"['balance time', 'yield', 'time']"
CREC-2023-11-08-pt1-PgH5550-5-859,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-863,"['democrats', 'cost', 'impacts', 'regulations', 'greenhouse']"
CREC-2023-11-08-pt1-PgH5550-5-864,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-866,"['impacts', 'healthcare', 'costs', 'greenhouse', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-867,"['ghg', 'regulations', 'estimates', 'greenhouse', 'biden']"
CREC-2023-11-08-pt1-PgH5550-5-868,"['yield', 'time', 'balance', 'opposed', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-869,"['arbitrary', 'cost', 'gases', 'south']"
CREC-2023-11-08-pt1-PgH5550-5-873,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-877,"['exchange', 'agendas', 'reserve', 'influencing', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-878,"['time opposition', 'claim time', 'claim']"
CREC-2023-11-08-pt1-PgH5550-5-880,"['resubmitted', 'nuisance', 'activism', 'discourages', 'shareholders']"
CREC-2023-11-08-pt1-PgH5550-5-881,"['costs', 'proposals', 'sec', 'shareholder']"
CREC-2023-11-08-pt1-PgH5550-5-882,"['yield', 'time', 'balance', 'opposed', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-883,"['yield', 'time', 'balance', 'adoption', 'amendment']"
CREC-2023-11-08-pt1-PgH5550-5-887,"['amendment desk', 'amendment', 'desk']"
CREC-2023-11-08-pt1-PgH5550-5-891,"['fines', 'strategies', 'private', 'incorporating', 'esg']"
CREC-2023-11-08-pt1-PgH5550-5-892,"['opposition amendment', 'time opposition', 'claim time']"
